,state_number,consecutive_number,vehicle_number,contributing_circumstances_motor_vehicle,contributing_circumstances_motor_vehicle_name
1060,10,100074,1,0,None
1061,10,100075,1,0,None
1062,10,100076,1,0,None
1063,10,100077,1,0,None
1064,10,100078,1,0,None
1065,10,100106,1,0,None
1066,10,100108,1,0,None
1067,10,100109,1,0,None
1068,10,100110,1,0,None
1069,10,100111,1,0,None
1070,10,100112,1,0,None
1071,10,100113,1,0,None
1072,10,100114,1,0,None
1073,10,100115,1,0,None
1074,10,100116,1,0,None
1075,10,100118,1,0,None
1076,10,100119,1,0,None
1077,10,100120,1,0,None
1078,10,100122,1,0,None
1079,10,100123,1,0,None
1080,10,100099,1,0,None
1081,10,100093,1,0,None
1082,10,100094,1,0,None
1083,10,100095,1,0,None
1084,10,100096,1,0,None
1085,10,100097,1,0,None
1086,10,100098,1,0,None
1087,10,100063,1,0,None
1088,10,100100,1,0,None
1089,10,100101,1,0,None
1090,10,100102,1,0,None
1091,10,100103,1,0,None
1092,10,100104,1,0,None
1093,10,100105,1,0,None
1094,10,100022,1,0,None
1095,10,100017,1,0,None
1096,10,100018,1,0,None
1097,10,100019,1,0,None
1098,10,100020,1,0,None
1099,10,100021,1,0,None
1100,10,100016,1,0,None
1101,10,100023,1,0,None
1102,10,100024,1,0,None
1103,10,100025,1,0,None
1104,10,100026,1,0,None
1105,10,100027,1,0,None
1106,10,100028,1,0,None
1107,10,100029,1,0,None
1108,10,100030,1,0,None
1109,10,100007,1,0,None
1110,10,100008,1,0,None
1111,10,100009,1,0,None
1112,10,100010,1,0,None
1113,10,100011,1,0,None
1114,10,100031,1,0,None
1115,10,100012,1,0,None
1116,10,100013,1,0,None
1117,10,100014,1,0,None
1118,10,100015,1,0,None
1119,10,100055,1,0,None
1120,10,100049,1,0,None
1121,10,100050,1,0,None
1122,10,100051,1,0,None
1123,10,100052,1,0,None
1124,10,100053,1,0,None
1125,10,100054,1,0,None
1126,10,100048,1,0,None
1127,10,100056,1,0,None
1128,10,100057,1,0,None
1129,10,100058,1,0,None
1130,10,100060,1,0,None
1131,10,100061,1,0,None
1132,10,100062,1,0,None
1133,10,100041,1,0,None
1134,10,100032,1,0,None
1135,10,100033,1,0,None
1136,10,100034,1,0,None
1137,10,100036,1,0,None
1138,10,100037,1,0,None
1139,10,100038,1,0,None
1140,10,100039,1,0,None
1141,10,100040,1,0,None
1142,10,100042,1,0,None
1143,10,100043,1,0,None
1144,10,100044,1,0,None
1145,10,100045,1,0,None
1146,10,100046,1,0,None
1147,10,100047,1,0,None
1148,11,110015,1,0,None
1149,11,110016,1,0,None
1150,11,110017,1,0,None
1151,11,110018,1,0,None
1152,11,110019,1,0,None
1153,11,110020,1,0,None
1154,11,110021,1,0,None
1155,11,110022,1,0,None
1156,11,110023,1,0,None
1157,11,110014,1,0,None
1158,11,110005,1,0,None
1159,10,100124,1,0,None
1160,10,100125,1,0,None
1161,10,100126,1,0,None
1162,11,110001,1,0,None
1163,11,110002,1,0,None
1164,11,110003,1,0,None
1165,11,110004,1,0,None
1166,11,110006,1,0,None
1167,11,110007,1,0,None
1168,11,110008,1,0,None
1169,11,110009,1,0,None
1170,11,110010,1,0,None
1171,11,110011,1,0,None
1172,11,110012,1,0,None
1173,11,110013,1,0,None
1174,2,20020,1,0,None
1175,2,20022,1,0,None
1176,2,20026,1,0,None
1177,2,20027,1,0,None
1178,2,20029,1,0,None
1179,2,20030,1,0,None
1180,2,20031,1,0,None
1181,2,20032,1,0,None
1182,2,20034,1,0,None
1183,2,20036,1,0,None
1184,2,20006,1,0,None
1185,2,20001,1,0,None
1186,2,20004,1,0,None
1187,2,20005,1,0,None
1188,2,20009,1,0,None
1189,2,20010,1,0,None
1190,2,20012,1,0,None
1191,2,20016,1,0,None
1192,2,20017,1,0,None
1193,2,20018,1,0,None
1194,2,20037,1,0,None
1195,2,20039,1,0,None
1196,2,20042,1,0,None
1197,2,20046,1,0,None
1198,2,20047,1,0,None
1199,2,20048,1,0,None
1200,2,20049,1,0,None
1201,2,20055,1,0,None
1202,2,20057,1,0,None
1203,2,20058,1,0,None
1204,23,230140,1,0,None
1205,23,230141,1,0,None
1206,23,230143,1,0,None
1207,23,230144,1,0,None
1208,23,230145,1,0,None
1209,23,230146,1,0,None
1210,23,230147,1,0,None
1211,23,230148,1,0,None
1212,23,230139,1,0,None
1213,23,230132,1,0,None
1214,23,230124,1,0,None
1215,23,230125,1,0,None
1216,23,230126,1,0,None
1217,23,230127,1,0,None
1218,23,230128,1,0,None
1219,23,230129,1,0,None
1220,23,230130,1,0,None
1221,23,230131,1,0,None
1222,23,230133,1,0,None
1223,23,230134,1,0,None
1224,23,230135,1,0,None
1225,23,230136,1,0,None
1226,23,230137,1,0,None
1227,23,230138,1,0,None
1228,23,230123,1,0,None
1229,23,230074,1,0,None
1230,23,230075,1,0,None
1231,23,230076,1,0,None
1232,23,230077,1,0,None
1233,23,230078,1,0,None
1234,23,230079,1,0,None
1235,23,230080,1,0,None
1236,23,230081,1,0,None
1237,23,230082,1,0,None
1238,23,230073,1,0,None
1239,23,230083,1,0,None
1240,23,230084,1,0,None
1241,23,230085,1,0,None
1242,23,230086,1,0,None
1243,23,230087,1,0,None
1244,23,230088,1,0,None
1245,23,230089,1,0,None
1246,23,230064,1,0,None
1247,23,230056,1,0,None
1248,23,230057,1,0,None
1249,23,230058,1,0,None
1250,23,230059,1,0,None
1251,23,230060,1,0,None
1252,23,230061,1,0,None
1253,23,230062,1,0,None
1254,23,230063,1,0,None
1255,23,230090,1,0,None
1256,23,230065,1,0,None
1257,23,230066,1,0,None
1258,23,230067,1,0,None
1259,23,230068,1,0,None
1260,23,230069,1,0,None
1261,23,230070,1,0,None
1262,23,230071,1,0,None
1263,23,230072,1,0,None
1264,23,230108,1,0,None
1265,23,230109,1,0,None
1266,23,230110,1,0,None
1267,23,230111,1,0,None
1268,23,230112,1,0,None
1269,23,230113,1,0,None
1270,23,230114,1,0,None
1271,23,230115,1,0,None
1272,23,230116,1,0,None
1273,23,230117,1,0,None
1274,23,230119,1,0,None
1275,23,230120,1,0,None
1276,23,230121,1,0,None
1277,23,230122,1,0,None
1278,23,230099,1,0,None
1279,23,230091,1,0,None
1280,23,230092,1,0,None
1281,23,230095,1,0,None
1282,23,230096,1,0,None
1283,23,230097,1,0,None
1284,23,230098,1,0,None
1285,23,230055,1,0,None
1286,23,230100,1,0,None
1287,23,230101,1,0,None
1288,23,230102,1,0,None
1289,23,230103,1,0,None
1290,23,230104,1,0,None
1291,23,230105,1,0,None
1292,23,230106,1,0,None
1293,23,230010,1,0,None
1294,23,230002,1,0,None
1295,23,230003,1,0,None
1296,23,230004,1,0,None
1297,23,230005,1,0,None
1298,23,230006,1,0,None
1299,23,230007,1,0,None
1300,23,230008,1,0,None
1301,23,230009,1,0,None
1302,23,230001,1,0,None
1303,23,230011,1,0,None
1304,23,230012,1,0,None
1305,23,230013,1,0,None
1306,23,230014,1,0,None
1307,23,230016,1,0,None
1308,23,230017,1,0,None
1309,23,230018,1,0,None
1310,23,230045,1,0,None
1311,23,230038,1,0,None
1312,23,230039,1,0,None
1313,23,230040,1,0,None
1314,23,230041,1,0,None
1315,23,230042,1,0,None
1316,23,230043,1,0,None
1317,23,230044,1,0,None
1318,23,230037,1,0,None
1319,23,230046,1,0,None
1320,23,230047,1,0,None
1321,23,230048,1,0,None
1322,23,230049,1,0,None
1323,23,230050,1,0,None
1324,23,230052,1,0,None
1325,23,230053,1,0,None
1326,23,230054,1,0,None
1327,23,230026,1,0,None
1328,23,230019,1,0,None
1329,23,230020,1,0,None
1330,23,230022,1,0,None
1331,23,230023,1,0,None
1332,23,230024,1,0,None
1333,23,230025,1,0,None
1334,23,230027,1,0,None
1335,23,230028,1,0,None
1336,23,230029,1,0,None
1337,23,230030,1,0,None
1338,23,230031,1,0,None
1339,23,230032,1,0,None
1340,23,230033,1,0,None
1341,23,230034,1,0,None
1342,23,230035,1,0,None
1343,23,230036,1,0,None
1344,15,150084,1,0,None
1345,15,150075,1,0,None
1346,15,150076,1,0,None
1347,15,150078,1,0,None
1348,15,150079,1,0,None
1349,15,150080,1,0,None
1350,15,150081,1,0,None
1351,15,150082,1,0,None
1352,15,150083,1,0,None
1353,15,150074,1,0,None
1354,15,150085,1,0,None
1355,15,150086,1,0,None
1356,15,150087,1,0,None
1357,15,150088,1,0,None
1358,15,150061,1,0,None
1359,15,150054,1,0,None
1360,15,150055,1,0,None
1361,15,150056,1,0,None
1362,15,150057,1,0,None
1363,15,150058,1,0,None
1364,15,150060,1,0,None
1365,15,150063,1,0,None
1366,15,150065,1,0,None
1367,15,150068,1,0,None
1368,15,150069,1,0,None
1369,15,150070,1,0,None
1370,15,150071,1,0,None
1371,15,150072,1,0,None
1372,15,150073,1,0,None
1373,15,150053,1,0,None
1374,15,150004,1,0,None
1375,15,150005,1,0,None
1376,15,150007,1,0,None
1377,15,150009,1,0,None
1378,15,150010,1,0,None
1379,15,150011,1,0,None
1380,15,150012,1,0,None
1381,15,150013,1,0,None
1382,15,150014,1,0,None
1383,15,150015,1,0,None
1384,15,150003,1,0,None
1385,15,150016,1,0,None
1386,15,150017,1,0,None
1387,15,150018,1,0,None
1388,15,150020,1,0,None
1389,15,150021,1,0,None
1390,15,150023,1,0,None
1391,15,150001,1,0,None
1392,15,150002,1,0,None
1393,15,150044,1,0,None
1394,15,150039,1,0,None
1395,15,150040,1,0,None
1396,15,150041,1,0,None
1397,15,150042,1,0,None
1398,15,150043,1,0,None
1399,15,150038,1,0,None
1400,15,150045,1,0,None
1401,15,150046,1,0,None
1402,15,150047,1,0,None
1403,15,150048,1,0,None
1404,15,150049,1,0,None
1405,15,150051,1,0,None
1406,15,150031,1,0,None
1407,15,150024,1,0,None
1408,15,150025,1,0,None
1409,15,150026,1,0,None
1410,15,150027,1,0,None
1411,15,150028,1,0,None
1412,15,150030,1,0,None
1413,15,150032,1,0,None
1414,15,150033,1,0,None
1415,15,150034,1,0,None
1416,15,150035,1,0,None
1417,15,150036,1,0,None
1418,15,150037,1,0,None
1419,1,10002,1,0,None
1420,1,10313,1,0,None
1421,1,10306,1,0,None
1422,1,10307,1,0,None
1423,1,10308,1,0,None
1424,1,10309,1,0,None
1425,1,10310,1,0,None
1426,1,10311,1,0,None
1427,1,10312,1,0,None
1428,1,10305,1,0,None
1429,1,10314,1,0,None
1430,1,10315,1,0,None
1431,1,10316,1,0,None
1432,1,10317,1,0,None
1433,1,10318,1,0,None
1434,1,10319,1,0,None
1435,1,10320,1,0,None
1436,1,10298,1,0,None
1437,1,10290,1,0,None
1438,1,10291,1,0,None
1439,1,10292,1,0,None
1440,1,10293,1,0,None
1441,1,10294,1,0,None
1442,1,10295,1,0,None
1443,1,10296,1,0,None
1444,1,10297,1,0,None
1445,1,10299,1,0,None
1446,1,10300,1,0,None
1447,1,10301,1,0,None
1448,1,10302,1,0,None
1449,1,10303,1,0,None
1450,1,10304,1,0,None
1451,1,10335,1,0,None
1452,1,10336,1,0,None
1453,1,10337,1,0,None
1454,1,10338,1,0,None
1455,1,10339,1,0,None
1456,1,10340,1,0,None
1457,1,10341,1,0,None
1458,1,10342,1,0,None
1459,1,10334,1,0,None
1460,1,10343,1,0,None
1461,1,10344,1,0,None
1462,1,10327,1,0,None
1463,1,10321,1,0,None
1464,1,10322,1,0,None
1465,1,10323,1,0,None
1466,1,10324,1,0,None
1467,1,10325,1,0,None
1468,1,10326,1,0,None
1469,1,10289,1,0,None
1470,1,10328,1,0,None
1471,1,10329,1,0,None
1472,1,10330,1,0,None
1473,1,10331,1,0,None
1474,1,10332,1,0,None
1475,1,10333,1,0,None
1476,1,10254,1,0,None
1477,1,10247,1,0,None
1478,1,10248,1,0,None
1479,1,10249,1,0,None
1480,1,10250,1,0,None
1481,1,10251,1,0,None
1482,1,10252,1,0,None
1483,1,10253,1,0,None
1484,1,10246,1,0,None
1485,1,10255,1,0,None
1486,1,10256,1,0,None
1487,1,10257,1,0,None
1488,1,10258,1,0,None
1489,1,10259,1,0,None
1490,1,10260,1,0,None
1491,1,10261,1,0,None
1492,1,10262,1,0,None
1493,1,10236,1,0,None
1494,1,10227,1,0,None
1495,1,10228,1,0,None
1496,1,10229,1,0,None
1497,1,10230,1,0,None
1498,1,10231,1,0,None
1499,1,10232,1,0,None
1500,1,10233,1,0,None
1501,1,10234,1,0,None
1502,1,10235,1,0,None
1503,1,10263,1,0,None
1504,1,10237,1,0,None
1505,1,10238,1,0,None
1506,1,10239,1,0,None
1507,1,10240,1,0,None
1508,1,10241,1,0,None
1509,1,10242,1,0,None
1510,1,10244,1,0,None
1511,1,10245,1,0,None
1512,1,10278,1,0,None
1513,1,10279,1,0,None
1514,1,10280,1,0,None
1515,1,10281,1,0,None
1516,1,10282,1,0,None
1517,1,10283,1,0,None
1518,1,10284,1,0,None
1519,1,10277,1,0,None
1520,1,10285,1,0,None
1521,1,10286,1,0,None
1522,1,10287,1,0,None
1523,1,10264,1,0,None
1524,1,10265,1,0,None
1525,1,10266,1,0,None
1526,1,10268,1,0,None
1527,1,10269,1,0,None
1528,1,10345,1,0,None
1529,1,10270,1,0,None
1530,1,10271,1,0,None
1531,1,10272,1,0,None
1532,1,10274,1,0,None
1533,1,10275,1,0,None
1534,1,10276,1,0,None
1535,1,10419,1,0,None
1536,1,10420,1,0,None
1537,1,10421,1,0,None
1538,1,10422,1,0,None
1539,1,10423,1,0,None
1540,1,10424,1,0,None
1541,1,10425,1,0,None
1542,1,10426,1,0,None
1543,1,10427,1,0,None
1544,1,10428,1,0,None
1545,1,10429,1,0,None
1546,1,10430,1,0,None
1547,1,10431,1,0,None
1548,1,10432,1,0,None
1549,1,10433,1,0,None
1550,1,10434,1,0,None
1551,1,10435,1,0,None
1552,1,10404,1,0,None
1553,1,10405,1,0,None
1554,1,10406,1,0,None
1555,1,10407,1,0,None
1556,1,10408,1,0,None
1557,1,10409,1,0,None
1558,1,10410,1,0,None
1559,1,10436,1,0,None
1560,1,10411,1,0,None
1561,1,10412,1,0,None
1562,1,10413,1,0,None
1563,1,10414,1,0,None
1564,1,10415,1,0,None
1565,1,10416,1,0,None
1566,1,10417,1,0,None
1567,1,10418,1,0,None
1568,1,10455,1,0,None
1569,1,10456,1,0,None
1570,1,10457,1,0,None
1571,1,10458,1,0,None
1572,1,10459,1,0,None
1573,1,10461,1,0,None
1574,1,10462,1,0,None
1575,1,10463,1,0,None
1576,1,10454,1,0,None
1577,1,10464,1,0,None
1578,1,10465,1,0,None
1579,1,10466,1,0,None
1580,1,10467,1,0,None
1581,1,10468,1,0,None
1582,1,10469,1,0,None
1583,1,10446,1,0,None
1584,1,10438,1,0,None
1585,1,10440,1,0,None
1586,1,10441,1,0,None
1587,1,10442,1,0,None
1588,1,10443,1,0,None
1589,1,10444,1,0,None
1590,1,10445,1,0,None
1591,1,10403,1,0,None
1592,1,10447,1,0,None
1593,1,10448,1,0,None
1594,1,10449,1,0,None
1595,1,10450,1,0,None
1596,1,10451,1,0,None
1597,1,10452,1,0,None
1598,1,10453,1,0,None
1599,1,10368,1,0,None
1600,1,10360,1,0,None
1601,1,10361,1,0,None
1602,1,10362,1,0,None
1603,1,10363,1,0,None
1604,1,10364,1,0,None
1605,1,10365,1,0,None
1606,1,10366,1,0,None
1607,1,10367,1,0,None
1608,1,10359,1,0,None
1609,1,10369,1,0,None
1610,1,10370,1,0,None
1611,1,10371,1,0,None
1612,1,10372,1,0,None
1613,1,10373,1,0,None
1614,1,10352,1,0,None
1615,1,10346,1,0,None
1616,1,10347,1,0,None
1617,1,10348,1,0,None
1618,1,10349,1,0,None
1619,1,10350,1,0,None
1620,1,10351,1,0,None
1621,1,10374,1,0,None
1622,1,10353,1,0,None
1623,1,10354,1,0,None
1624,1,10355,1,0,None
1625,1,10356,1,0,None
1626,1,10357,1,0,None
1627,1,10358,1,0,None
1628,1,10389,1,0,None
1629,1,10390,1,0,None
1630,1,10391,1,0,None
1631,1,10392,1,0,None
1632,1,10393,1,0,None
1633,1,10394,1,0,None
1634,1,10395,1,0,None
1635,1,10388,1,0,None
1636,1,10396,1,0,None
1637,1,10397,1,0,None
1638,1,10398,1,0,None
1639,1,10399,1,0,None
1640,1,10400,1,0,None
1641,1,10401,1,0,None
1642,1,10402,1,0,None
1643,1,10383,1,0,None
1644,1,10375,1,0,None
1645,1,10376,1,0,None
1646,1,10377,1,0,None
1647,1,10378,1,0,None
1648,1,10379,1,0,None
1649,1,10380,1,0,None
1650,1,10381,1,0,None
1651,1,10382,1,0,None
1652,1,10226,1,0,None
1653,1,10384,1,0,None
1654,1,10385,1,0,None
1655,1,10386,1,0,None
1656,1,10387,1,0,None
1657,1,10089,1,0,None
1658,1,10082,1,0,None
1659,1,10083,1,0,None
1660,1,10084,1,0,None
1661,1,10085,1,0,None
1662,1,10086,1,0,None
1663,1,10087,1,0,None
1664,1,10088,1,0,None
1665,1,10090,1,0,None
1666,1,10091,1,0,None
1667,1,10092,1,0,None
1668,1,10093,1,0,None
1669,1,10094,1,0,None
1670,1,10068,1,0,None
1671,1,10069,1,0,None
1672,1,10070,1,0,None
1673,1,10071,1,0,None
1674,1,10072,1,0,None
1675,1,10073,1,0,None
1676,1,10074,1,0,None
1677,1,10095,1,0,None
1678,1,10075,1,0,None
1679,1,10076,1,0,None
1680,1,10077,1,0,None
1681,1,10078,1,0,None
1682,1,10079,1,0,None
1683,1,10080,1,0,None
1684,1,10081,1,0,None
1685,1,10114,1,0,None
1686,1,10108,1,0,None
1687,1,10109,1,0,None
1688,1,10110,1,0,None
1689,1,10111,1,0,None
1690,1,10112,1,0,None
1691,1,10113,1,0,None
1692,1,10107,1,0,None
1693,1,10115,1,0,None
1694,1,10116,1,0,None
1695,1,10117,1,0,None
1696,1,10118,1,0,None
1697,1,10119,1,0,None
1698,1,10120,1,0,None
1699,1,10097,1,0,None
1700,1,10096,1,0,None
1701,1,10098,1,0,None
1702,1,10099,1,0,None
1703,1,10101,1,0,None
1704,1,10102,1,0,None
1705,1,10103,1,0,None
1706,1,10104,1,0,None
1707,1,10105,1,0,None
1708,1,10106,1,0,None
1709,1,10027,1,0,None
1710,1,10018,1,0,None
1711,1,10019,1,0,None
1712,1,10020,1,0,None
1713,1,10021,1,0,None
1714,1,10022,1,0,None
1715,1,10023,1,0,None
1716,1,10024,1,0,None
1717,1,10025,1,0,None
1718,1,10026,1,0,None
1719,1,10017,1,0,None
1720,1,10028,1,0,None
1721,1,10029,1,0,None
1722,1,10030,1,0,None
1723,1,10031,1,0,None
1724,1,10032,1,0,None
1725,1,10033,1,0,None
1726,1,10034,1,0,None
1727,1,10001,1,0,None
1728,1,10003,1,0,None
1729,1,10004,1,0,None
1730,1,10005,1,0,None
1731,1,10006,1,0,None
1732,1,10007,1,0,None
1733,1,10008,1,0,None
1734,1,10009,1,0,None
1735,1,10010,1,0,None
1736,1,10011,1,0,None
1737,1,10012,1,0,None
1738,1,10013,1,0,None
1739,1,10014,1,0,None
1740,1,10015,1,0,None
1741,1,10016,1,0,None
1742,1,10060,1,0,None
1743,1,10051,1,0,None
1744,1,10052,1,0,None
1745,1,10056,1,0,None
1746,1,10058,1,0,None
1747,1,10059,1,0,None
1748,1,10050,1,0,None
1749,1,10061,1,0,None
1750,1,10062,1,0,None
1751,1,10063,1,0,None
1752,1,10064,1,0,None
1753,1,10065,1,0,None
1754,1,10066,1,0,None
1755,1,10067,1,0,None
1756,1,10040,1,0,None
1757,1,10035,1,0,None
1758,1,10036,1,0,None
1759,1,10037,1,0,None
1760,1,10038,1,0,None
1761,1,10039,1,0,None
1762,1,10041,1,0,None
1763,1,10042,1,0,None
1764,1,10043,1,0,None
1765,1,10044,1,0,None
1766,1,10045,1,0,None
1767,1,10046,1,0,None
1768,1,10047,1,0,None
1769,1,10048,1,0,None
1770,1,10049,1,0,None
1771,1,10190,1,0,None
1772,1,10182,1,0,None
1773,1,10183,1,0,None
1774,1,10184,1,0,None
1775,1,10185,1,0,None
1776,1,10186,1,0,None
1777,1,10187,1,0,None
1778,1,10188,1,0,None
1779,1,10189,1,0,None
1780,1,10181,1,0,None
1781,1,10191,1,0,None
1782,1,10192,1,0,None
1783,1,10193,1,0,None
1784,1,10194,1,0,None
1785,1,10195,1,0,None
1786,1,10196,1,0,None
1787,1,10197,1,0,None
1788,1,10170,1,0,None
1789,1,10171,1,0,None
1790,1,10172,1,0,None
1791,1,10173,1,0,None
1792,1,10174,1,0,None
1793,1,10175,1,0,None
1794,1,10176,1,0,None
1795,1,10177,1,0,None
1796,1,10178,1,0,None
1797,1,10179,1,0,None
1798,1,10180,1,0,None
1799,1,10219,1,0,None
1800,1,10212,1,0,None
1801,1,10213,1,0,None
1802,1,10214,1,0,None
1803,1,10215,1,0,None
1804,1,10216,1,0,None
1805,1,10217,1,0,None
1806,1,10218,1,0,None
1807,1,10220,1,0,None
1808,1,10221,1,0,None
1809,1,10222,1,0,None
1810,1,10223,1,0,None
1811,1,10224,1,0,None
1812,1,10225,1,0,None
1813,1,10198,1,0,None
1814,1,10199,1,0,None
1815,1,10200,1,0,None
1816,1,10201,1,0,None
1817,1,10202,1,0,None
1818,1,10203,1,0,None
1819,1,10169,1,0,None
1820,1,10204,1,0,None
1821,1,10205,1,0,None
1822,1,10206,1,0,None
1823,1,10207,1,0,None
1824,1,10208,1,0,None
1825,1,10209,1,0,None
1826,1,10210,1,0,None
1827,1,10211,1,0,None
1828,1,10135,1,0,None
1829,1,10136,1,0,None
1830,1,10137,1,0,None
1831,1,10138,1,0,None
1832,1,10139,1,0,None
1833,1,10134,1,0,None
1834,1,10140,1,0,None
1835,1,10141,1,0,None
1836,1,10121,1,0,None
1837,1,10122,1,0,None
1838,1,10123,1,0,None
1839,1,10124,1,0,None
1840,1,10125,1,0,None
1841,1,10126,1,0,None
1842,1,10127,1,0,None
1843,1,10128,1,0,None
1844,1,10129,1,0,None
1845,1,10130,1,0,None
1846,1,10131,1,0,None
1847,1,10132,1,0,None
1848,1,10133,1,0,None
1849,1,10161,1,0,None
1850,1,10154,1,0,None
1851,1,10155,1,0,None
1852,1,10156,1,0,None
1853,1,10157,1,0,None
1854,1,10158,1,0,None
1855,1,10159,1,0,None
1856,1,10160,1,0,None
1857,1,10162,1,0,None
1858,1,10163,1,0,None
1859,1,10164,1,0,None
1860,1,10165,1,0,None
1861,1,10166,1,0,None
1862,1,10167,1,0,None
1863,1,10168,1,0,None
1864,1,10147,1,0,None
1865,1,10142,1,0,None
1866,1,10143,1,0,None
1867,1,10144,1,0,None
1868,1,10145,1,0,None
1869,1,10146,1,0,None
1870,1,10470,1,0,None
1871,1,10148,1,0,None
1872,1,10150,1,0,None
1873,1,10151,1,0,None
1874,1,10153,1,0,None
1875,1,10780,1,0,None
1876,1,10781,1,0,None
1877,1,10782,1,0,None
1878,1,10783,1,0,None
1879,1,10784,1,0,None
1880,1,10785,1,0,None
1881,1,10779,1,0,None
1882,1,10744,1,0,None
1883,1,10735,1,0,None
1884,1,10736,1,0,None
1885,1,10737,1,0,None
1886,1,10738,1,0,None
1887,1,10739,1,0,None
1888,1,10740,1,0,None
1889,1,10741,1,0,None
1890,1,10742,1,0,None
1891,1,10743,1,0,None
1892,1,10734,1,0,None
1893,1,10745,1,0,None
1894,1,10746,1,0,None
1895,1,10747,1,0,None
1896,1,10748,1,0,None
1897,1,10749,1,0,None
1898,1,10750,1,0,None
1899,1,10751,1,0,None
1900,1,10727,1,0,None
1901,1,10721,1,0,None
1902,1,10722,1,0,None
1903,1,10723,1,0,None
1904,1,10724,1,0,None
1905,1,10725,1,0,None
1906,1,10726,1,0,None
1907,1,10752,1,0,None
1908,1,10728,1,0,None
1909,1,10729,1,0,None
1910,1,10730,1,0,None
1911,1,10731,1,0,None
1912,1,10732,1,0,None
1913,1,10733,1,0,None
1914,1,10772,1,0,None
1915,1,10766,1,0,None
1916,1,10767,1,0,None
1917,1,10768,1,0,None
1918,1,10769,1,0,None
1919,1,10770,1,0,None
1920,1,10771,1,0,None
1921,1,10765,1,0,None
1922,1,10773,1,0,None
1923,1,10774,1,0,None
1924,1,10775,1,0,None
1925,1,10776,1,0,None
1926,1,10777,1,0,None
1927,1,10778,1,0,None
1928,1,10753,1,0,None
1929,1,10754,1,0,None
1930,1,10755,1,0,None
1931,1,10756,1,0,None
1932,1,10757,1,0,None
1933,1,10758,1,0,None
1934,1,10759,1,0,None
1935,1,10760,1,0,None
1936,1,10761,1,0,None
1937,1,10762,1,0,None
1938,1,10763,1,0,None
1939,1,10764,1,0,None
1940,1,10720,1,0,None
1941,1,10554,1,0,None
1942,1,10548,1,0,None
1943,1,10549,1,0,None
1944,1,10550,1,0,None
1945,1,10551,1,0,None
1946,1,10552,1,0,None
1947,1,10553,1,0,None
1948,1,10547,1,0,None
1949,1,10555,1,0,None
1950,1,10556,1,0,None
1951,1,10557,1,0,None
1952,1,10558,1,0,None
1953,1,10559,1,0,None
1954,1,10560,1,0,None
1955,1,10561,1,0,None
1956,1,10562,1,0,None
1957,1,10534,1,0,None
1958,1,10535,1,0,None
1959,1,10536,1,0,None
1960,1,10538,1,0,None
1961,1,10539,1,0,None
1962,1,10540,1,0,None
