,state_number,consecutive_number,vehicle_number,driver_distracted_by,driver_distracted_by_name
12304,39,390785,1,0,Not Distracted
12305,39,390784,1,0,Not Distracted
12306,39,390823,1,0,Not Distracted
12307,39,390833,1,0,Not Distracted
12308,39,390832,1,0,Not Distracted
12309,39,390831,1,0,Not Distracted
12310,39,390829,1,0,Not Distracted
12311,39,390828,1,0,Not Distracted
12312,39,390827,1,0,Not Distracted
12313,39,390826,1,0,Not Distracted
12314,39,390825,1,0,Not Distracted
12315,39,390824,1,0,Not Distracted
12316,39,390822,1,0,Not Distracted
12317,39,390820,1,0,Not Distracted
12318,39,390819,1,0,Not Distracted
12319,39,390818,1,0,Not Distracted
12320,39,390817,1,0,Not Distracted
12321,39,390816,1,0,Not Distracted
12322,39,390814,1,0,Not Distracted
12323,39,390812,1,0,Not Distracted
12324,39,390811,1,0,Not Distracted
12325,39,390809,1,0,Not Distracted
12326,39,390752,1,0,Not Distracted
12327,39,390762,1,0,Not Distracted
12328,39,390761,1,0,Not Distracted
12329,39,390760,1,0,Not Distracted
12330,39,390759,1,0,Not Distracted
12331,39,390758,1,0,Not Distracted
12332,39,390757,1,0,Not Distracted
12333,39,390756,1,0,Not Distracted
12334,39,390754,1,0,Not Distracted
12335,39,390753,1,0,Not Distracted
12336,39,390763,1,0,Not Distracted
12337,39,390751,1,0,Not Distracted
12338,39,390750,1,0,Not Distracted
12339,39,390747,1,0,Not Distracted
12340,39,390746,1,0,Not Distracted
12341,39,390745,1,0,Not Distracted
12342,39,390744,1,0,Not Distracted
12343,39,390743,1,0,Not Distracted
12344,39,390742,1,0,Not Distracted
12345,39,390741,1,0,Not Distracted
12346,39,390782,1,0,Not Distracted
12347,39,390781,1,0,Not Distracted
12348,39,390780,1,0,Not Distracted
12349,39,390779,1,0,Not Distracted
12350,39,390778,1,0,Not Distracted
12351,39,390777,1,0,Not Distracted
12352,39,390776,1,0,Not Distracted
12353,39,390775,1,0,Not Distracted
12354,39,390774,1,0,Not Distracted
12355,39,390647,1,0,Not Distracted
12356,39,390773,1,0,Not Distracted
12357,39,390772,1,0,Not Distracted
12358,39,390771,1,0,Not Distracted
12359,39,390770,1,0,Not Distracted
12360,39,390768,1,0,Not Distracted
12361,39,390767,1,0,Not Distracted
12362,39,390766,1,0,Not Distracted
12363,39,390765,1,0,Not Distracted
12364,39,390764,1,0,Not Distracted
12365,39,390515,1,0,Not Distracted
12366,39,390524,1,0,Not Distracted
12367,39,390523,1,0,Not Distracted
12368,39,390522,1,0,Not Distracted
12369,39,390521,1,0,Not Distracted
12370,39,390520,1,0,Not Distracted
12371,39,390519,1,0,Not Distracted
12372,39,390517,1,0,Not Distracted
12373,39,390516,1,0,Not Distracted
12374,39,390525,1,0,Not Distracted
12375,39,390514,1,0,Not Distracted
12376,39,390513,1,0,Not Distracted
12377,39,390512,1,0,Not Distracted
12378,39,390511,1,0,Not Distracted
12379,39,390510,1,0,Not Distracted
12380,39,390509,1,0,Not Distracted
12381,39,390508,1,0,Not Distracted
12382,39,390507,1,0,Not Distracted
12383,39,390506,1,0,Not Distracted
12384,39,390504,1,0,Not Distracted
12385,39,390503,1,0,Not Distracted
12386,39,390502,1,0,Not Distracted
12387,39,390545,1,0,Not Distracted
12388,39,390544,1,0,Not Distracted
12389,39,390543,1,0,Not Distracted
12390,39,390542,1,0,Not Distracted
12391,39,390541,1,0,Not Distracted
12392,39,390540,1,0,Not Distracted
12393,39,390539,1,0,Not Distracted
12394,39,390538,1,0,Not Distracted
12395,39,390537,1,0,Not Distracted
12396,39,390536,1,0,Not Distracted
12397,39,390501,1,0,Not Distracted
12398,39,390534,1,0,Not Distracted
12399,39,390533,1,0,Not Distracted
12400,39,390532,1,0,Not Distracted
12401,39,390531,1,0,Not Distracted
12402,39,390530,1,0,Not Distracted
12403,39,390529,1,0,Not Distracted
12404,39,390528,1,0,Not Distracted
12405,39,390527,1,0,Not Distracted
12406,39,390526,1,0,Not Distracted
12407,39,390467,1,0,Not Distracted
12408,39,390478,1,0,Not Distracted
12409,39,390477,1,0,Not Distracted
12410,39,390476,1,0,Not Distracted
12411,39,390475,1,0,Not Distracted
12412,39,390473,1,0,Not Distracted
12413,39,390472,1,0,Not Distracted
12414,39,390471,1,0,Not Distracted
12415,39,390470,1,0,Not Distracted
12416,39,390469,1,0,Not Distracted
12417,39,390468,1,0,Not Distracted
12418,39,390466,1,0,Not Distracted
12419,39,390465,1,0,Not Distracted
12420,39,390464,1,0,Not Distracted
12421,39,390463,1,0,Not Distracted
12422,39,390462,1,0,Not Distracted
12423,39,390461,1,0,Not Distracted
12424,39,390460,1,0,Not Distracted
12425,39,390459,1,0,Not Distracted
12426,39,390458,1,0,Not Distracted
12427,39,390500,1,0,Not Distracted
12428,39,390498,1,0,Not Distracted
12429,39,390497,1,0,Not Distracted
12430,39,390496,1,0,Not Distracted
12431,39,390495,1,0,Not Distracted
12432,39,390493,1,0,Not Distracted
12433,39,390491,1,0,Not Distracted
12434,39,390490,1,0,Not Distracted
12435,39,390488,1,0,Not Distracted
12436,39,390546,1,0,Not Distracted
12437,39,390487,1,0,Not Distracted
12438,39,390486,1,0,Not Distracted
12439,39,390485,1,0,Not Distracted
12440,39,390484,1,0,Not Distracted
12441,39,390483,1,0,Not Distracted
12442,39,390482,1,0,Not Distracted
12443,39,390480,1,0,Not Distracted
12444,39,390479,1,0,Not Distracted
12445,39,390616,1,0,Not Distracted
12446,39,390622,1,0,Not Distracted
12447,39,390621,1,0,Not Distracted
12448,39,390620,1,0,Not Distracted
12449,39,390619,1,0,Not Distracted
12450,39,390618,1,0,Not Distracted
12451,39,390617,1,0,Not Distracted
12452,39,390614,1,0,Not Distracted
12453,39,390613,1,0,Not Distracted
12454,39,390612,1,0,Not Distracted
12455,39,390611,1,0,Not Distracted
12456,39,390610,1,0,Not Distracted
12457,39,390606,1,0,Not Distracted
12458,39,390605,1,0,Not Distracted
12459,39,390604,1,0,Not Distracted
12460,39,390601,1,0,Not Distracted
12461,39,390635,1,0,Not Distracted
12462,39,390646,1,0,Not Distracted
12463,39,390645,1,0,Not Distracted
12464,39,390643,1,0,Not Distracted
12465,39,390642,1,0,Not Distracted
12466,39,390640,1,0,Not Distracted
12467,39,390639,1,0,Not Distracted
12468,39,390638,1,0,Not Distracted
12469,39,390637,1,0,Not Distracted
12470,39,390636,1,0,Not Distracted
12471,39,390600,1,0,Not Distracted
12472,39,390634,1,0,Not Distracted
12473,39,390633,1,0,Not Distracted
12474,39,390631,1,0,Not Distracted
12475,39,390630,1,0,Not Distracted
12476,39,390628,1,0,Not Distracted
12477,39,390627,1,0,Not Distracted
12478,39,390626,1,0,Not Distracted
12479,39,390625,1,0,Not Distracted
12480,39,390623,1,0,Not Distracted
12481,39,390557,1,0,Not Distracted
12482,39,390572,1,0,Not Distracted
12483,39,390571,1,0,Not Distracted
12484,39,390569,1,0,Not Distracted
12485,39,390568,1,0,Not Distracted
12486,39,390567,1,0,Not Distracted
12487,39,390565,1,0,Not Distracted
12488,39,390564,1,0,Not Distracted
12489,39,390563,1,0,Not Distracted
12490,39,390562,1,0,Not Distracted
12491,39,390561,1,0,Not Distracted
12492,39,390560,1,0,Not Distracted
12493,39,390559,1,0,Not Distracted
12494,39,390573,1,0,Not Distracted
12495,39,390556,1,0,Not Distracted
12496,39,390555,1,0,Not Distracted
12497,39,390554,1,0,Not Distracted
12498,39,390553,1,0,Not Distracted
12499,39,390551,1,0,Not Distracted
12500,39,390550,1,0,Not Distracted
12501,39,390548,1,0,Not Distracted
12502,39,390547,1,0,Not Distracted
12503,39,390599,1,0,Not Distracted
12504,39,390598,1,0,Not Distracted
12505,39,390597,1,0,Not Distracted
12506,39,390596,1,0,Not Distracted
12507,39,390595,1,0,Not Distracted
12508,39,390594,1,0,Not Distracted
12509,39,390590,1,0,Not Distracted
12510,39,390589,1,0,Not Distracted
12511,39,390588,1,0,Not Distracted
12512,39,390587,1,0,Not Distracted
12513,39,390586,1,0,Not Distracted
12514,39,390585,1,0,Not Distracted
12515,39,390834,1,0,Not Distracted
12516,39,390584,1,0,Not Distracted
12517,39,390583,1,0,Not Distracted
12518,39,390582,1,0,Not Distracted
12519,39,390581,1,0,Not Distracted
12520,39,390580,1,0,Not Distracted
12521,39,390579,1,0,Not Distracted
12522,39,390578,1,0,Not Distracted
12523,39,390577,1,0,Not Distracted
12524,39,390576,1,0,Not Distracted
12525,39,390575,1,0,Not Distracted
12526,39,390574,1,0,Not Distracted
12527,39,391093,1,0,Not Distracted
12528,39,391101,1,0,Not Distracted
12529,39,391100,1,0,Not Distracted
12530,39,391099,1,0,Not Distracted
12531,39,391098,1,0,Not Distracted
12532,39,391096,1,0,Not Distracted
12533,39,391095,1,0,Not Distracted
12534,39,391094,1,0,Not Distracted
12535,39,391092,1,0,Not Distracted
12536,39,391091,1,0,Not Distracted
12537,39,391088,1,0,Not Distracted
12538,39,391087,1,0,Not Distracted
12539,39,391086,1,0,Not Distracted
12540,39,391085,1,0,Not Distracted
12541,39,391084,1,0,Not Distracted
12542,39,391082,1,0,Not Distracted
12543,39,391081,1,0,Not Distracted
12544,39,391080,1,0,Not Distracted
12545,39,391044,1,0,Not Distracted
12546,39,391052,1,0,Not Distracted
12547,39,391051,1,0,Not Distracted
12548,39,391050,1,0,Not Distracted
12549,39,391049,1,0,Not Distracted
12550,39,391048,1,0,Not Distracted
12551,39,391047,1,0,Not Distracted
12552,39,391046,1,0,Not Distracted
12553,39,391045,1,0,Not Distracted
12554,39,391043,1,0,Not Distracted
12555,39,391042,1,0,Not Distracted
12556,39,391040,1,0,Not Distracted
12557,39,391039,1,0,Not Distracted
12558,39,391037,1,0,Not Distracted
12559,39,391036,1,0,Not Distracted
12560,39,391035,1,0,Not Distracted
12561,39,391034,1,0,Not Distracted
12562,39,391033,1,0,Not Distracted
12563,39,391032,1,0,Not Distracted
12564,39,391031,1,0,Not Distracted
12565,39,391068,1,0,Not Distracted
12566,39,391079,1,0,Not Distracted
12567,39,391077,1,0,Not Distracted
12568,39,391076,1,0,Not Distracted
12569,39,391075,1,0,Not Distracted
12570,39,391073,1,0,Not Distracted
12571,39,391072,1,0,Not Distracted
12572,39,391071,1,0,Not Distracted
12573,39,391070,1,0,Not Distracted
12574,39,391067,1,0,Not Distracted
12575,39,391066,1,0,Not Distracted
12576,39,391063,1,0,Not Distracted
12577,39,391061,1,0,Not Distracted
12578,39,391060,1,0,Not Distracted
12579,39,391058,1,0,Not Distracted
12580,39,391056,1,0,Not Distracted
12581,39,391055,1,0,Not Distracted
12582,39,391054,1,0,Not Distracted
12583,39,391053,1,0,Not Distracted
12584,39,391029,1,0,Not Distracted
12585,39,390898,1,0,Not Distracted
12586,39,390897,1,0,Not Distracted
12587,39,390896,1,0,Not Distracted
12588,39,390895,1,0,Not Distracted
12589,39,390892,1,0,Not Distracted
12590,39,390891,1,0,Not Distracted
12591,39,390890,1,0,Not Distracted
12592,39,390889,1,0,Not Distracted
12593,39,390899,1,0,Not Distracted
12594,39,390888,1,0,Not Distracted
12595,39,390887,1,0,Not Distracted
12596,39,390885,1,0,Not Distracted
12597,39,390884,1,0,Not Distracted
12598,39,390883,1,0,Not Distracted
12599,39,390882,1,0,Not Distracted
12600,39,390880,1,0,Not Distracted
12601,39,390879,1,0,Not Distracted
12602,39,390878,1,0,Not Distracted
12603,39,390912,1,0,Not Distracted
12604,39,390927,1,0,Not Distracted
12605,39,390926,1,0,Not Distracted
12606,39,390925,1,0,Not Distracted
12607,39,390924,1,0,Not Distracted
12608,39,390921,1,0,Not Distracted
12609,39,390920,1,0,Not Distracted
12610,39,390919,1,0,Not Distracted
12611,39,390918,1,0,Not Distracted
12612,39,390917,1,0,Not Distracted
12613,39,390916,1,0,Not Distracted
12614,39,390915,1,0,Not Distracted
12615,39,390914,1,0,Not Distracted
12616,39,390913,1,0,Not Distracted
12617,39,390911,1,0,Not Distracted
12618,39,390910,1,0,Not Distracted
12619,39,390908,1,0,Not Distracted
12620,39,390907,1,0,Not Distracted
12621,39,390906,1,0,Not Distracted
12622,39,390905,1,0,Not Distracted
12623,39,390904,1,0,Not Distracted
12624,39,390903,1,0,Not Distracted
12625,39,390902,1,0,Not Distracted
12626,39,390900,1,0,Not Distracted
12627,39,390856,1,0,Not Distracted
12628,39,390855,1,0,Not Distracted
12629,39,390854,1,0,Not Distracted
12630,39,390853,1,0,Not Distracted
12631,39,390852,1,0,Not Distracted
12632,39,390851,1,0,Not Distracted
12633,39,390850,1,0,Not Distracted
12634,39,390849,1,0,Not Distracted
12635,39,390857,1,0,Not Distracted
12636,39,390846,1,0,Not Distracted
12637,39,390845,1,0,Not Distracted
12638,39,390844,1,0,Not Distracted
12639,39,390843,1,0,Not Distracted
12640,39,390842,1,0,Not Distracted
12641,39,390841,1,0,Not Distracted
12642,39,390840,1,0,Not Distracted
12643,39,390839,1,0,Not Distracted
12644,39,390838,1,0,Not Distracted
12645,39,390836,1,0,Not Distracted
12646,39,390835,1,0,Not Distracted
12647,39,390867,1,0,Not Distracted
12648,39,390875,1,0,Not Distracted
12649,39,390874,1,0,Not Distracted
12650,39,390873,1,0,Not Distracted
12651,39,390872,1,0,Not Distracted
12652,39,390871,1,0,Not Distracted
12653,39,390870,1,0,Not Distracted
12654,39,390869,1,0,Not Distracted
12655,39,390868,1,0,Not Distracted
12656,39,390928,1,0,Not Distracted
12657,39,390866,1,0,Not Distracted
12658,39,390865,1,0,Not Distracted
12659,39,390864,1,0,Not Distracted
12660,39,390863,1,0,Not Distracted
12661,39,390862,1,0,Not Distracted
12662,39,390861,1,0,Not Distracted
12663,39,390859,1,0,Not Distracted
12664,39,390858,1,0,Not Distracted
12665,39,390988,1,0,Not Distracted
12666,39,391001,1,0,Not Distracted
12667,39,391000,1,0,Not Distracted
12668,39,390999,1,0,Not Distracted
12669,39,390998,1,0,Not Distracted
12670,39,390997,1,0,Not Distracted
12671,39,390996,1,0,Not Distracted
12672,39,390994,1,0,Not Distracted
12673,39,390992,1,0,Not Distracted
12674,39,390991,1,0,Not Distracted
12675,39,390990,1,0,Not Distracted
12676,39,390987,1,0,Not Distracted
12677,39,390986,1,0,Not Distracted
12678,39,390985,1,0,Not Distracted
12679,39,390984,1,0,Not Distracted
12680,39,390983,1,0,Not Distracted
12681,39,390981,1,0,Not Distracted
12682,39,390980,1,0,Not Distracted
12683,39,390979,1,0,Not Distracted
12684,39,390978,1,0,Not Distracted
12685,39,391014,1,0,Not Distracted
12686,39,391027,1,0,Not Distracted
12687,39,391025,1,0,Not Distracted
12688,39,391024,1,0,Not Distracted
12689,39,391023,1,0,Not Distracted
12690,39,391022,1,0,Not Distracted
12691,39,391021,1,0,Not Distracted
12692,39,391020,1,0,Not Distracted
12693,39,391019,1,0,Not Distracted
12694,39,391017,1,0,Not Distracted
12695,39,391016,1,0,Not Distracted
12696,39,391015,1,0,Not Distracted
12697,39,390974,1,0,Not Distracted
12698,39,391012,1,0,Not Distracted
12699,39,391009,1,0,Not Distracted
12700,39,391008,1,0,Not Distracted
12701,39,391007,1,0,Not Distracted
12702,39,391006,1,0,Not Distracted
12703,39,391005,1,0,Not Distracted
12704,39,391004,1,0,Not Distracted
12705,39,391003,1,0,Not Distracted
12706,39,391002,1,0,Not Distracted
12707,39,390938,1,0,Not Distracted
12708,39,390951,1,0,Not Distracted
12709,39,390950,1,0,Not Distracted
12710,39,390948,1,0,Not Distracted
12711,39,390947,1,0,Not Distracted
12712,39,390946,1,0,Not Distracted
12713,39,390945,1,0,Not Distracted
12714,39,390944,1,0,Not Distracted
12715,39,390943,1,0,Not Distracted
12716,39,390942,1,0,Not Distracted
12717,39,390941,1,0,Not Distracted
12718,39,390940,1,0,Not Distracted
12719,39,390952,1,0,Not Distracted
12720,39,390937,1,0,Not Distracted
12721,39,390936,1,0,Not Distracted
12722,39,390935,1,0,Not Distracted
12723,39,390933,1,0,Not Distracted
12724,39,390932,1,0,Not Distracted
12725,39,390931,1,0,Not Distracted
12726,39,390930,1,0,Not Distracted
12727,39,390929,1,0,Not Distracted
12728,39,390973,1,0,Not Distracted
12729,39,390972,1,0,Not Distracted
12730,39,390971,1,0,Not Distracted
12731,39,390970,1,0,Not Distracted
12732,39,390969,1,0,Not Distracted
12733,39,390968,1,0,Not Distracted
12734,39,390967,1,0,Not Distracted
12735,39,390966,1,0,Not Distracted
12736,39,390965,1,0,Not Distracted
12737,39,390963,1,0,Not Distracted
12738,39,390457,1,0,Not Distracted
12739,39,390962,1,0,Not Distracted
12740,39,390961,1,0,Not Distracted
12741,39,390959,1,0,Not Distracted
12742,39,390958,1,0,Not Distracted
12743,39,390957,1,0,Not Distracted
12744,39,390956,1,0,Not Distracted
12745,39,390955,1,0,Not Distracted
12746,39,390953,1,0,Not Distracted
12747,39,390006,1,0,Not Distracted
12748,39,390005,1,0,Not Distracted
12749,39,390004,1,0,Not Distracted
12750,39,390003,1,0,Not Distracted
12751,39,390002,1,0,Not Distracted
12752,39,390001,1,0,Not Distracted
12753,39,390062,1,0,Not Distracted
12754,39,390072,1,0,Not Distracted
12755,39,390071,1,0,Not Distracted
12756,39,390070,1,0,Not Distracted
12757,39,390069,1,0,Not Distracted
12758,39,390068,1,0,Not Distracted
12759,39,390067,1,0,Not Distracted
12760,39,390066,1,0,Not Distracted
12761,39,390065,1,0,Not Distracted
12762,39,390064,1,0,Not Distracted
12763,39,390063,1,0,Not Distracted
12764,39,390073,1,0,Not Distracted
12765,39,390061,1,0,Not Distracted
12766,39,390060,1,0,Not Distracted
12767,39,390059,1,0,Not Distracted
12768,39,390058,1,0,Not Distracted
12769,39,390057,1,0,Not Distracted
12770,39,390056,1,0,Not Distracted
12771,39,390055,1,0,Not Distracted
12772,39,390054,1,0,Not Distracted
12773,39,390086,1,0,Not Distracted
12774,39,390095,1,0,Not Distracted
12775,39,390094,1,0,Not Distracted
12776,39,390093,1,0,Not Distracted
12777,39,390092,1,0,Not Distracted
12778,39,390090,1,0,Not Distracted
12779,39,390089,1,0,Not Distracted
12780,39,390088,1,0,Not Distracted
12781,39,390087,1,0,Not Distracted
12782,39,390052,1,0,Not Distracted
12783,39,390085,1,0,Not Distracted
12784,39,390084,1,0,Not Distracted
12785,39,390083,1,0,Not Distracted
12786,39,390082,1,0,Not Distracted
12787,39,390081,1,0,Not Distracted
12788,39,390080,1,0,Not Distracted
12789,39,390078,1,0,Not Distracted
12790,39,390076,1,0,Not Distracted
12791,39,390075,1,0,Not Distracted
12792,39,390074,1,0,Not Distracted
12793,39,390019,1,0,Not Distracted
12794,39,390030,1,0,Not Distracted
12795,39,390029,1,0,Not Distracted
12796,39,390028,1,0,Not Distracted
12797,39,390027,1,0,Not Distracted
12798,39,390026,1,0,Not Distracted
12799,39,390025,1,0,Not Distracted
12800,39,390024,1,0,Not Distracted
12801,39,390023,1,0,Not Distracted
12802,39,390022,1,0,Not Distracted
12803,39,390021,1,0,Not Distracted
12804,39,390018,1,0,Not Distracted
12805,39,390017,1,0,Not Distracted
12806,39,390016,1,0,Not Distracted
12807,39,390014,1,0,Not Distracted
12808,39,390013,1,0,Not Distracted
12809,39,390012,1,0,Not Distracted
12810,39,390009,1,0,Not Distracted
12811,39,390008,1,0,Not Distracted
12812,39,390051,1,0,Not Distracted
12813,39,390050,1,0,Not Distracted
12814,39,390049,1,0,Not Distracted
12815,39,390048,1,0,Not Distracted
12816,39,390047,1,0,Not Distracted
12817,39,390046,1,0,Not Distracted
12818,39,390045,1,0,Not Distracted
12819,39,390044,1,0,Not Distracted
12820,39,390043,1,0,Not Distracted
12821,39,390041,1,0,Not Distracted
12822,39,390040,1,0,Not Distracted
12823,39,390038,1,0,Not Distracted
12824,39,390036,1,0,Not Distracted
12825,39,390035,1,0,Not Distracted
12826,39,390034,1,0,Not Distracted
12827,39,390033,1,0,Not Distracted
12828,39,390032,1,0,Not Distracted
12829,39,390031,1,0,Not Distracted
12830,39,390097,1,0,Not Distracted
12831,39,390339,1,0,Not Distracted
12832,39,390338,1,0,Not Distracted
12833,39,390337,1,0,Not Distracted
12834,39,390336,1,0,Not Distracted
12835,39,390334,1,0,Not Distracted
12836,39,390333,1,0,Not Distracted
12837,39,390331,1,0,Not Distracted
12838,39,390330,1,0,Not Distracted
12839,39,390329,1,0,Not Distracted
12840,39,390327,1,0,Not Distracted
12841,39,390326,1,0,Not Distracted
12842,39,390325,1,0,Not Distracted
12843,39,390324,1,0,Not Distracted
12844,39,390322,1,0,Not Distracted
12845,39,390321,1,0,Not Distracted
12846,39,390320,1,0,Not Distracted
12847,39,390350,1,0,Not Distracted
12848,39,390362,1,0,Not Distracted
12849,39,390361,1,0,Not Distracted
12850,39,390360,1,0,Not Distracted
12851,39,390359,1,0,Not Distracted
12852,39,390358,1,0,Not Distracted
12853,39,390356,1,0,Not Distracted
12854,39,390355,1,0,Not Distracted
12855,39,390354,1,0,Not Distracted
