,state_number,consecutive_number,vehicle_number,driver_distracted_by,driver_distracted_by_name
39239,29,290169,2,0,Not Distracted
39240,29,290167,2,0,Not Distracted
39241,29,290165,2,0,Not Distracted
39242,29,290107,2,0,Not Distracted
39243,29,290111,2,0,Not Distracted
39244,29,290115,2,0,Not Distracted
39245,29,290119,2,0,Not Distracted
39246,29,290120,2,0,Not Distracted
39247,29,290105,2,0,Not Distracted
39248,29,290104,2,0,Not Distracted
39249,29,290103,2,0,Not Distracted
39250,29,290094,2,0,Not Distracted
39251,29,290092,2,0,Not Distracted
39252,29,290139,2,0,Not Distracted
39253,29,290134,2,0,Not Distracted
39254,29,290131,2,0,Not Distracted
39255,29,290129,2,0,Not Distracted
39256,29,290128,2,0,Not Distracted
39257,29,290126,2,0,Not Distracted
39258,29,290123,2,0,Not Distracted
39259,30,300001,2,0,Not Distracted
39260,30,300009,2,0,Not Distracted
39261,30,300011,2,0,Not Distracted
39262,30,300012,2,0,Not Distracted
39263,30,300016,2,0,Not Distracted
39264,30,300044,2,0,Not Distracted
39265,30,300030,2,0,Not Distracted
39266,30,300028,2,0,Not Distracted
39267,30,300024,2,0,Not Distracted
39268,30,300019,2,0,Not Distracted
39269,30,300066,2,0,Not Distracted
39270,30,300182,2,0,Not Distracted
39271,30,300183,2,0,Not Distracted
39272,30,300189,2,0,Not Distracted
39273,30,300180,2,0,Not Distracted
39274,30,300192,2,0,Not Distracted
39275,30,300179,2,0,Not Distracted
39276,30,300176,2,0,Not Distracted
39277,30,300175,2,0,Not Distracted
39278,30,300172,2,0,Not Distracted
39279,30,300163,2,0,Not Distracted
39280,30,300156,2,0,Not Distracted
39281,30,300155,2,0,Not Distracted
39282,30,300202,2,0,Not Distracted
39283,30,300200,2,0,Not Distracted
39284,30,300199,2,0,Not Distracted
39285,30,300096,2,0,Not Distracted
39286,30,300097,2,0,Not Distracted
39287,30,300103,2,0,Not Distracted
39288,30,300107,2,0,Not Distracted
39289,30,300111,2,0,Not Distracted
39290,30,300112,2,0,Not Distracted
39291,30,300092,2,0,Not Distracted
39292,30,300083,2,0,Not Distracted
39293,30,300071,2,0,Not Distracted
39294,30,300070,2,0,Not Distracted
39295,30,300138,2,0,Not Distracted
39296,30,300154,2,0,Not Distracted
39297,30,300153,2,0,Not Distracted
39298,30,300151,2,0,Not Distracted
39299,30,300142,2,0,Not Distracted
39300,30,300141,2,0,Not Distracted
39301,30,300140,2,0,Not Distracted
39302,30,300129,2,0,Not Distracted
39303,30,300127,2,0,Not Distracted
39304,30,300126,2,0,Not Distracted
39305,31,310217,2,0,Not Distracted
39306,31,310218,2,0,Not Distracted
39307,31,310219,2,0,Not Distracted
39308,31,310208,2,0,Not Distracted
39309,31,310207,2,0,Not Distracted
39310,31,310205,2,0,Not Distracted
39311,31,310202,2,0,Not Distracted
39312,31,310201,2,0,Not Distracted
39313,31,310084,2,0,Not Distracted
39314,31,310086,2,0,Not Distracted
39315,31,310087,2,0,Not Distracted
39316,31,310088,2,0,Not Distracted
39317,31,310089,2,0,Not Distracted
39318,31,310090,2,0,Not Distracted
39319,31,310079,2,0,Not Distracted
39320,31,310078,2,0,Not Distracted
39321,31,310075,2,0,Not Distracted
39322,31,310074,2,0,Not Distracted
39323,31,310072,2,0,Not Distracted
39324,31,310071,2,0,Not Distracted
39325,31,310102,2,0,Not Distracted
39326,31,310104,2,0,Not Distracted
39327,31,310111,2,0,Not Distracted
39328,31,310112,2,0,Not Distracted
39329,31,310101,2,0,Not Distracted
39330,31,310097,2,0,Not Distracted
39331,31,310093,2,0,Not Distracted
39332,31,310092,2,0,Not Distracted
39333,31,310091,2,0,Not Distracted
39334,31,310034,2,0,Not Distracted
39335,31,310036,2,0,Not Distracted
39336,31,310038,2,0,Not Distracted
39337,31,310039,2,0,Not Distracted
39338,31,310040,2,0,Not Distracted
39339,31,310043,2,0,Not Distracted
39340,31,310044,2,0,Not Distracted
39341,31,310031,2,0,Not Distracted
39342,31,310027,2,0,Not Distracted
39343,31,310026,2,0,Not Distracted
39344,31,310024,2,0,Not Distracted
39345,31,310023,2,0,Not Distracted
39346,31,310059,2,0,Not Distracted
39347,31,310063,2,0,Not Distracted
39348,31,310064,2,0,Not Distracted
39349,31,310068,2,0,Not Distracted
39350,31,310056,2,0,Not Distracted
39351,31,310055,2,0,Not Distracted
39352,31,310050,2,0,Not Distracted
39353,31,310049,2,0,Not Distracted
39354,31,310047,2,0,Not Distracted
39355,31,310174,2,0,Not Distracted
39356,31,310170,2,0,Not Distracted
39357,31,310176,2,0,Not Distracted
39358,31,310177,2,0,Not Distracted
39359,31,310163,2,0,Not Distracted
39360,31,310161,2,0,Not Distracted
39361,31,310160,2,0,Not Distracted
39362,31,310159,2,0,Not Distracted
39363,31,310157,2,0,Not Distracted
39364,31,310191,2,0,Not Distracted
39365,31,310192,2,0,Not Distracted
39366,31,310193,2,0,Not Distracted
39367,31,310194,2,0,Not Distracted
39368,31,310190,2,0,Not Distracted
39369,31,310196,2,0,Not Distracted
39370,31,310198,2,0,Not Distracted
39371,31,310200,2,0,Not Distracted
39372,31,310187,2,0,Not Distracted
39373,31,310183,2,0,Not Distracted
39374,31,310182,2,0,Not Distracted
39375,31,310181,2,0,Not Distracted
39376,31,310179,2,0,Not Distracted
39377,31,310129,2,0,Not Distracted
39378,31,310123,2,0,Not Distracted
39379,31,310124,2,0,Not Distracted
39380,31,310125,2,0,Not Distracted
39381,31,310130,2,0,Not Distracted
39382,31,310131,2,0,Not Distracted
39383,31,310132,2,0,Not Distracted
39384,31,310121,2,0,Not Distracted
39385,31,310119,2,0,Not Distracted
39386,31,310117,2,0,Not Distracted
39387,31,310116,2,0,Not Distracted
39388,31,310115,2,0,Not Distracted
39389,31,310114,2,0,Not Distracted
39390,31,310113,2,0,Not Distracted
39391,31,310152,2,0,Not Distracted
39392,31,310150,2,0,Not Distracted
39393,31,310149,2,0,Not Distracted
39394,31,310148,2,0,Not Distracted
39395,31,310147,2,0,Not Distracted
39396,31,310146,2,0,Not Distracted
39397,31,310144,2,0,Not Distracted
39398,31,310141,2,0,Not Distracted
39399,31,310137,2,0,Not Distracted
39400,31,310135,2,0,Not Distracted
39401,31,310016,2,0,Not Distracted
39402,31,310010,2,0,Not Distracted
39403,31,310013,2,0,Not Distracted
39404,31,310021,2,0,Not Distracted
39405,31,310022,2,0,Not Distracted
39406,31,310006,2,0,Not Distracted
39407,31,310002,2,0,Not Distracted
39408,31,310001,2,0,Not Distracted
39409,32,320247,2,0,Not Distracted
39410,32,320241,2,0,Not Distracted
39411,32,320245,2,0,Not Distracted
39412,32,320239,2,0,Not Distracted
39413,32,320248,2,0,Not Distracted
39414,32,320249,2,0,Not Distracted
39415,32,320250,2,0,Not Distracted
39416,32,320236,2,0,Not Distracted
39417,32,320234,2,0,Not Distracted
39418,32,320233,2,0,Not Distracted
39419,32,320228,2,0,Not Distracted
39420,32,320269,2,0,Not Distracted
39421,32,320270,2,0,Not Distracted
39422,32,320272,2,0,Not Distracted
39423,32,320266,2,0,Not Distracted
39424,32,320277,2,0,Not Distracted
39425,32,320278,2,0,Not Distracted
39426,32,320279,2,0,Not Distracted
39427,32,320265,2,0,Not Distracted
39428,32,320264,2,0,Not Distracted
39429,32,320259,2,0,Not Distracted
39430,32,320257,2,0,Not Distracted
39431,32,320195,2,0,Not Distracted
39432,32,320198,2,0,Not Distracted
39433,32,320206,2,0,Not Distracted
39434,32,320207,2,0,Not Distracted
39435,32,320208,2,0,Not Distracted
39436,32,320191,2,0,Not Distracted
39437,32,320187,2,0,Not Distracted
39438,32,320186,2,0,Not Distracted
39439,32,320184,2,0,Not Distracted
39440,32,320222,2,0,Not Distracted
39441,32,320224,2,0,Not Distracted
39442,32,320226,2,0,Not Distracted
39443,32,320227,2,0,Not Distracted
39444,32,320217,2,0,Not Distracted
39445,32,320215,2,0,Not Distracted
39446,32,320214,2,0,Not Distracted
39447,32,320212,2,0,Not Distracted
39448,32,320210,2,0,Not Distracted
39449,32,320209,2,0,Not Distracted
39450,32,320294,2,0,Not Distracted
39451,32,320295,2,0,Not Distracted
39452,32,320297,2,0,Not Distracted
39453,32,320289,2,0,Not Distracted
39454,32,320288,2,0,Not Distracted
39455,32,320282,2,0,Not Distracted
39456,32,320281,2,0,Not Distracted
39457,32,320178,2,0,Not Distracted
39458,32,320053,2,0,Not Distracted
39459,32,320048,2,0,Not Distracted
39460,32,320049,2,0,Not Distracted
39461,32,320050,2,0,Not Distracted
39462,32,320052,2,0,Not Distracted
39463,32,320041,2,0,Not Distracted
39464,32,320040,2,0,Not Distracted
39465,32,320039,2,0,Not Distracted
39466,32,320038,2,0,Not Distracted
39467,32,320037,2,0,Not Distracted
39468,32,320080,2,0,Not Distracted
39469,32,320070,2,0,Not Distracted
39470,32,320084,2,0,Not Distracted
39471,32,320034,2,0,Not Distracted
39472,32,320067,2,0,Not Distracted
39473,32,320066,2,0,Not Distracted
39474,32,320065,2,0,Not Distracted
39475,32,320060,2,0,Not Distracted
39476,32,320001,2,0,Not Distracted
39477,32,320002,2,0,Not Distracted
39478,32,320020,2,0,Not Distracted
39479,32,320023,2,0,Not Distracted
39480,32,320024,2,0,Not Distracted
39481,32,320032,2,0,Not Distracted
39482,32,320033,2,0,Not Distracted
39483,32,320085,2,0,Not Distracted
39484,32,320015,2,0,Not Distracted
39485,32,320009,2,0,Not Distracted
39486,32,320008,2,0,Not Distracted
39487,32,320136,2,0,Not Distracted
39488,32,320140,2,0,Not Distracted
39489,32,320135,2,0,Not Distracted
39490,32,320141,2,0,Not Distracted
39491,32,320142,2,0,Not Distracted
39492,32,320143,2,0,Not Distracted
39493,32,320144,2,0,Not Distracted
39494,32,320134,2,0,Not Distracted
39495,32,320128,2,0,Not Distracted
39496,32,320166,2,0,Not Distracted
39497,32,320168,2,0,Not Distracted
39498,32,320170,2,0,Not Distracted
39499,32,320176,2,0,Not Distracted
39500,32,320177,2,0,Not Distracted
39501,32,320162,2,0,Not Distracted
39502,32,320158,2,0,Not Distracted
39503,32,320157,2,0,Not Distracted
39504,32,320154,2,0,Not Distracted
39505,32,320153,2,0,Not Distracted
39506,32,320150,2,0,Not Distracted
39507,32,320147,2,0,Not Distracted
39508,32,320100,2,0,Not Distracted
39509,32,320095,2,0,Not Distracted
39510,32,320099,2,0,Not Distracted
39511,32,320102,2,0,Not Distracted
39512,32,320103,2,0,Not Distracted
39513,32,320093,2,0,Not Distracted
39514,32,320091,2,0,Not Distracted
39515,32,320090,2,0,Not Distracted
39516,32,320089,2,0,Not Distracted
39517,32,320086,2,0,Not Distracted
39518,32,320114,2,0,Not Distracted
39519,32,320120,2,0,Not Distracted
39520,32,320119,2,0,Not Distracted
39521,32,320118,2,0,Not Distracted
39522,32,320112,2,0,Not Distracted
39523,32,320110,2,0,Not Distracted
39524,34,340001,2,0,Not Distracted
39525,34,340003,2,0,Not Distracted
39526,34,340350,2,0,Not Distracted
39527,34,340345,2,0,Not Distracted
39528,34,340348,2,0,Not Distracted
39529,34,340349,2,0,Not Distracted
39530,34,340341,2,0,Not Distracted
39531,34,340353,2,0,Not Distracted
39532,34,340354,2,0,Not Distracted
39533,34,340355,2,0,Not Distracted
39534,34,340340,2,0,Not Distracted
39535,34,340339,2,0,Not Distracted
39536,34,340338,2,0,Not Distracted
39537,34,340337,2,0,Not Distracted
39538,34,340331,2,0,Not Distracted
39539,34,340330,2,0,Not Distracted
39540,34,340329,2,0,Not Distracted
39541,34,340371,2,0,Not Distracted
39542,34,340372,2,0,Not Distracted
39543,34,340373,2,0,Not Distracted
39544,34,340376,2,0,Not Distracted
39545,34,340380,2,0,Not Distracted
39546,34,340384,2,0,Not Distracted
39547,34,340367,2,0,Not Distracted
39548,34,340365,2,0,Not Distracted
39549,34,340364,2,0,Not Distracted
39550,34,340361,2,0,Not Distracted
39551,34,340356,2,0,Not Distracted
39552,34,340289,2,0,Not Distracted
39553,34,340292,2,0,Not Distracted
39554,34,340279,2,0,Not Distracted
39555,34,340271,2,0,Not Distracted
39556,34,340267,2,0,Not Distracted
39557,34,340321,2,0,Not Distracted
39558,34,340317,2,0,Not Distracted
39559,34,340319,2,0,Not Distracted
39560,34,340320,2,0,Not Distracted
39561,34,340322,2,0,Not Distracted
39562,34,340325,2,0,Not Distracted
39563,34,340327,2,0,Not Distracted
39564,34,340310,2,0,Not Distracted
39565,34,340309,2,0,Not Distracted
39566,34,340308,2,0,Not Distracted
39567,34,340306,2,0,Not Distracted
39568,34,340472,2,0,Not Distracted
39569,34,340479,2,0,Not Distracted
39570,34,340485,2,0,Not Distracted
39571,34,340462,2,0,Not Distracted
39572,34,340459,2,0,Not Distracted
39573,34,340458,2,0,Not Distracted
39574,34,340456,2,0,Not Distracted
39575,34,340506,2,0,Not Distracted
39576,34,340501,2,0,Not Distracted
39577,34,340502,2,0,Not Distracted
39578,34,340505,2,0,Not Distracted
39579,34,340512,2,0,Not Distracted
39580,34,340452,2,0,Not Distracted
39581,34,340499,2,0,Not Distracted
39582,34,340493,2,0,Not Distracted
39583,34,340490,2,0,Not Distracted
39584,34,340487,2,0,Not Distracted
39585,34,340486,2,0,Not Distracted
39586,34,340411,2,0,Not Distracted
39587,34,340413,2,0,Not Distracted
39588,34,340414,2,0,Not Distracted
39589,34,340417,2,0,Not Distracted
39590,34,340420,2,0,Not Distracted
39591,34,340405,2,0,Not Distracted
39592,34,340403,2,0,Not Distracted
39593,34,340401,2,0,Not Distracted
39594,34,340392,2,0,Not Distracted
39595,34,340391,2,0,Not Distracted
39596,34,340441,2,0,Not Distracted
39597,34,340438,2,0,Not Distracted
39598,34,340437,2,0,Not Distracted
39599,34,340436,2,0,Not Distracted
39600,34,340430,2,0,Not Distracted
39601,34,340429,2,0,Not Distracted
39602,34,340428,2,0,Not Distracted
39603,34,340425,2,0,Not Distracted
39604,34,340422,2,0,Not Distracted
39605,34,340104,2,0,Not Distracted
39606,34,340108,2,0,Not Distracted
39607,34,340112,2,0,Not Distracted
39608,34,340114,2,0,Not Distracted
39609,34,340117,2,0,Not Distracted
39610,34,340099,2,0,Not Distracted
39611,34,340098,2,0,Not Distracted
39612,34,340094,2,0,Not Distracted
39613,34,340093,2,0,Not Distracted
39614,34,340091,2,0,Not Distracted
39615,34,340133,2,0,Not Distracted
39616,34,340135,2,0,Not Distracted
39617,34,340136,2,0,Not Distracted
39618,34,340142,2,0,Not Distracted
39619,34,340147,2,0,Not Distracted
39620,34,340131,2,0,Not Distracted
39621,34,340129,2,0,Not Distracted
39622,34,340127,2,0,Not Distracted
39623,34,340126,2,0,Not Distracted
39624,34,340122,2,0,Not Distracted
39625,34,340023,2,0,Not Distracted
39626,34,340025,2,0,Not Distracted
39627,34,340032,2,0,Not Distracted
39628,34,340034,2,0,Not Distracted
39629,34,340035,2,0,Not Distracted
39630,34,340040,2,0,Not Distracted
39631,34,340018,2,0,Not Distracted
39632,34,340010,2,0,Not Distracted
39633,34,340009,2,0,Not Distracted
39634,34,340006,2,0,Not Distracted
39635,34,340004,2,0,Not Distracted
39636,34,340078,2,0,Not Distracted
39637,34,340084,2,0,Not Distracted
39638,34,340066,2,0,Not Distracted
39639,34,340060,2,0,Not Distracted
39640,34,340051,2,0,Not Distracted
39641,34,340046,2,0,Not Distracted
39642,34,340236,2,0,Not Distracted
39643,34,340232,2,0,Not Distracted
39644,34,340233,2,0,Not Distracted
39645,34,340234,2,0,Not Distracted
39646,34,340244,2,0,Not Distracted
39647,34,340227,2,0,Not Distracted
39648,34,340224,2,0,Not Distracted
39649,34,340247,2,0,Not Distracted
39650,34,340248,2,0,Not Distracted
39651,34,340252,2,0,Not Distracted
39652,34,340246,2,0,Not Distracted
39653,34,340253,2,0,Not Distracted
39654,34,340257,2,0,Not Distracted
39655,34,340170,2,0,Not Distracted
39656,34,340173,2,0,Not Distracted
39657,34,340174,2,0,Not Distracted
39658,34,340179,2,0,Not Distracted
39659,34,340166,2,0,Not Distracted
39660,34,340163,2,0,Not Distracted
39661,34,340162,2,0,Not Distracted
39662,34,340155,2,0,Not Distracted
39663,34,340153,2,0,Not Distracted
39664,34,340151,2,0,Not Distracted
39665,34,340212,2,0,Not Distracted
39666,34,340208,2,0,Not Distracted
39667,34,340207,2,0,Not Distracted
39668,34,340201,2,0,Not Distracted
39669,34,340199,2,0,Not Distracted
39670,34,340197,2,0,Not Distracted
39671,34,340190,2,0,Not Distracted
39672,34,340189,2,0,Not Distracted
39673,34,340188,2,0,Not Distracted
39674,34,340185,2,0,Not Distracted
39675,34,340184,2,0,Not Distracted
39676,34,340528,2,0,Not Distracted
39677,34,340522,2,0,Not Distracted
39678,34,340514,2,0,Not Distracted
39679,35,350095,2,0,Not Distracted
39680,35,350090,2,0,Not Distracted
39681,35,350091,2,0,Not Distracted
39682,35,350098,2,0,Not Distracted
39683,35,350104,2,0,Not Distracted
39684,35,350105,2,0,Not Distracted
39685,35,350106,2,0,Not Distracted
39686,35,350082,2,0,Not Distracted
39687,35,350081,2,0,Not Distracted
39688,35,350076,2,0,Not Distracted
39689,35,350074,2,0,Not Distracted
39690,35,350073,2,0,Not Distracted
39691,35,350072,2,0,Not Distracted
39692,35,350071,2,0,Not Distracted
39693,35,350069,2,0,Not Distracted
39694,35,350150,2,0,Not Distracted
39695,35,350133,2,0,Not Distracted
39696,35,350136,2,0,Not Distracted
39697,35,350129,2,0,Not Distracted
39698,35,350152,2,0,Not Distracted
39699,35,350153,2,0,Not Distracted
39700,35,350068,2,0,Not Distracted
39701,35,350128,2,0,Not Distracted
39702,35,350126,2,0,Not Distracted
39703,35,350125,2,0,Not Distracted
39704,35,350114,2,0,Not Distracted
39705,35,350111,2,0,Not Distracted
39706,35,350007,2,0,Not Distracted
39707,35,350010,2,0,Not Distracted
39708,35,350014,2,0,Not Distracted
39709,35,350015,2,0,Not Distracted
39710,35,350058,2,0,Not Distracted
39711,35,350048,2,0,Not Distracted
39712,35,350051,2,0,Not Distracted
39713,35,350056,2,0,Not Distracted
39714,35,350057,2,0,Not Distracted
39715,35,350061,2,0,Not Distracted
39716,35,350043,2,0,Not Distracted
39717,35,350031,2,0,Not Distracted
39718,35,350271,2,0,Not Distracted
39719,35,350272,2,0,Not Distracted
39720,35,350273,2,0,Not Distracted
39721,35,350266,2,0,Not Distracted
39722,35,350265,2,0,Not Distracted
39723,35,350261,2,0,Not Distracted
39724,35,350258,2,0,Not Distracted
39725,35,350256,2,0,Not Distracted
39726,35,350253,2,0,Not Distracted
39727,35,350252,2,0,Not Distracted
39728,35,350183,2,0,Not Distracted
39729,35,350185,2,0,Not Distracted
39730,35,350193,2,0,Not Distracted
39731,35,350182,2,0,Not Distracted
39732,35,350197,2,0,Not Distracted
39733,35,350199,2,0,Not Distracted
39734,35,350200,2,0,Not Distracted
39735,35,350201,2,0,Not Distracted
39736,35,350180,2,0,Not Distracted
39737,35,350179,2,0,Not Distracted
39738,35,350178,2,0,Not Distracted
39739,35,350175,2,0,Not Distracted
39740,35,350171,2,0,Not Distracted
39741,35,350169,2,0,Not Distracted
39742,35,350240,2,0,Not Distracted
39743,35,350238,2,0,Not Distracted
39744,35,350237,2,0,Not Distracted
39745,35,350232,2,0,Not Distracted
39746,35,350230,2,0,Not Distracted
39747,35,350228,2,0,Not Distracted
39748,35,350218,2,0,Not Distracted
39749,35,350209,2,0,Not Distracted
39750,36,360924,2,0,Not Distracted
39751,36,360931,2,0,Not Distracted
39752,36,360933,2,0,Not Distracted
39753,36,360934,2,0,Not Distracted
39754,36,360936,2,0,Not Distracted
39755,36,360921,2,0,Not Distracted
39756,36,360912,2,0,Not Distracted
39757,36,360956,2,0,Not Distracted
39758,36,360951,2,0,Not Distracted
39759,36,360957,2,0,Not Distracted
39760,36,360948,2,0,Not Distracted
39761,36,360945,2,0,Not Distracted
39762,36,360940,2,0,Not Distracted
39763,36,360876,2,0,Not Distracted
39764,36,360873,2,0,Not Distracted
39765,36,360883,2,0,Not Distracted
39766,36,360885,2,0,Not Distracted
39767,36,360872,2,0,Not Distracted
39768,36,360871,2,0,Not Distracted
39769,36,360864,2,0,Not Distracted
39770,36,360860,2,0,Not Distracted
39771,36,360859,2,0,Not Distracted
39772,36,360899,2,0,Not Distracted
39773,36,360902,2,0,Not Distracted
39774,36,360904,2,0,Not Distracted
39775,36,360908,2,0,Not Distracted
39776,36,360963,2,0,Not Distracted
39777,36,360894,2,0,Not Distracted
39778,36,360890,2,0,Not Distracted
39779,36,360889,2,0,Not Distracted
39780,36,361029,2,0,Not Distracted
39781,36,361031,2,0,Not Distracted
39782,36,361034,2,0,Not Distracted
39783,36,361036,2,0,Not Distracted
39784,36,361037,2,0,Not Distracted
39785,36,361026,2,0,Not Distracted
39786,36,361023,2,0,Not Distracted
39787,36,361021,2,0,Not Distracted
39788,36,361020,2,0,Not Distracted
39789,36,361065,2,0,Not Distracted
39790,36,361060,2,0,Not Distracted
39791,36,361064,2,0,Not Distracted
39792,36,361059,2,0,Not Distracted
39793,36,361053,2,0,Not Distracted
39794,36,361050,2,0,Not Distracted
39795,36,361049,2,0,Not Distracted
39796,36,361046,2,0,Not Distracted
39797,36,360983,2,0,Not Distracted
39798,36,360978,2,0,Not Distracted
39799,36,360980,2,0,Not Distracted
39800,36,360981,2,0,Not Distracted
39801,36,360985,2,0,Not Distracted
39802,36,360970,2,0,Not Distracted
39803,36,360968,2,0,Not Distracted
39804,36,360965,2,0,Not Distracted
39805,36,361002,2,0,Not Distracted
39806,36,361005,2,0,Not Distracted
39807,36,361010,2,0,Not Distracted
39808,36,361012,2,0,Not Distracted
39809,36,360996,2,0,Not Distracted
39810,36,360995,2,0,Not Distracted
39811,36,360994,2,0,Not Distracted
39812,36,360993,2,0,Not Distracted
39813,36,360992,2,0,Not Distracted
39814,36,360991,2,0,Not Distracted
39815,36,360724,2,0,Not Distracted
39816,36,360726,2,0,Not Distracted
39817,36,360728,2,0,Not Distracted
39818,36,360731,2,0,Not Distracted
39819,36,360733,2,0,Not Distracted
39820,36,360719,2,0,Not Distracted
39821,36,360717,2,0,Not Distracted
39822,36,360752,2,0,Not Distracted
39823,36,360746,2,0,Not Distracted
39824,36,360750,2,0,Not Distracted
39825,36,360756,2,0,Not Distracted
39826,36,360743,2,0,Not Distracted
39827,36,360741,2,0,Not Distracted
39828,36,360740,2,0,Not Distracted
39829,36,360737,2,0,Not Distracted
39830,36,360677,2,0,Not Distracted
39831,36,360674,2,0,Not Distracted
39832,36,360676,2,0,Not Distracted
39833,36,360678,2,0,Not Distracted
39834,36,360684,2,0,Not Distracted
39835,36,360671,2,0,Not Distracted
39836,36,360670,2,0,Not Distracted
39837,36,360669,2,0,Not Distracted
39838,36,360668,2,0,Not Distracted
39839,36,360667,2,0,Not Distracted
39840,36,360666,2,0,Not Distracted
39841,36,360662,2,0,Not Distracted
39842,36,360697,2,0,Not Distracted
39843,36,360698,2,0,Not Distracted
39844,36,360700,2,0,Not Distracted
39845,36,360701,2,0,Not Distracted
39846,36,360696,2,0,Not Distracted
39847,36,360704,2,0,Not Distracted
39848,36,360706,2,0,Not Distracted
39849,36,360758,2,0,Not Distracted
39850,36,360694,2,0,Not Distracted
39851,36,360690,2,0,Not Distracted
39852,36,360689,2,0,Not Distracted
39853,36,360686,2,0,Not Distracted
39854,36,360829,2,0,Not Distracted
39855,36,360825,2,0,Not Distracted
39856,36,360827,2,0,Not Distracted
39857,36,360824,2,0,Not Distracted
39858,36,360834,2,0,Not Distracted
39859,36,360835,2,0,Not Distracted
39860,36,360823,2,0,Not Distracted
39861,36,360814,2,0,Not Distracted
39862,36,360849,2,0,Not Distracted
39863,36,360851,2,0,Not Distracted
39864,36,360853,2,0,Not Distracted
39865,36,360854,2,0,Not Distracted
39866,36,360856,2,0,Not Distracted
39867,36,360846,2,0,Not Distracted
39868,36,360845,2,0,Not Distracted
39869,36,360837,2,0,Not Distracted
39870,36,360775,2,0,Not Distracted
39871,36,360776,2,0,Not Distracted
39872,36,360778,2,0,Not Distracted
39873,36,360780,2,0,Not Distracted
39874,36,360765,2,0,Not Distracted
39875,36,360764,2,0,Not Distracted
39876,36,360760,2,0,Not Distracted
39877,36,360797,2,0,Not Distracted
39878,36,360802,2,0,Not Distracted
39879,36,360801,2,0,Not Distracted
39880,36,360800,2,0,Not Distracted
39881,36,360796,2,0,Not Distracted
39882,36,360795,2,0,Not Distracted
39883,36,360786,2,0,Not Distracted
39884,36,360785,2,0,Not Distracted
39885,36,360784,2,0,Not Distracted
39886,36,360661,2,0,Not Distracted
39887,36,360098,2,0,Not Distracted
39888,36,360102,2,0,Not Distracted
39889,36,360107,2,0,Not Distracted
39890,36,360109,2,0,Not Distracted
39891,36,360112,2,0,Not Distracted
39892,36,360116,2,0,Not Distracted
39893,36,360093,2,0,Not Distracted
39894,36,360089,2,0,Not Distracted
39895,36,360087,2,0,Not Distracted
39896,36,360134,2,0,Not Distracted
39897,36,360135,2,0,Not Distracted
39898,36,360137,2,0,Not Distracted
39899,36,360130,2,0,Not Distracted
39900,36,360142,2,0,Not Distracted
39901,36,360127,2,0,Not Distracted
39902,36,360126,2,0,Not Distracted
39903,36,360125,2,0,Not Distracted
39904,36,360123,2,0,Not Distracted
39905,36,360049,2,0,Not Distracted
39906,36,360044,2,0,Not Distracted
39907,36,360046,2,0,Not Distracted
39908,36,360051,2,0,Not Distracted
39909,36,360057,2,0,Not Distracted
39910,36,360035,2,0,Not Distracted
39911,36,360031,2,0,Not Distracted
39912,36,360078,2,0,Not Distracted
39913,36,360075,2,0,Not Distracted
39914,36,360076,2,0,Not Distracted
39915,36,360077,2,0,Not Distracted
39916,36,360073,2,0,Not Distracted
39917,36,360079,2,0,Not Distracted
39918,36,360080,2,0,Not Distracted
39919,36,360070,2,0,Not Distracted
39920,36,360063,2,0,Not Distracted
39921,36,360062,2,0,Not Distracted
39922,36,360061,2,0,Not Distracted
39923,36,360058,2,0,Not Distracted
39924,36,360220,2,0,Not Distracted
39925,36,360214,2,0,Not Distracted
39926,36,360218,2,0,Not Distracted
39927,36,360223,2,0,Not Distracted
39928,36,360224,2,0,Not Distracted
39929,36,360211,2,0,Not Distracted
39930,36,360208,2,0,Not Distracted
39931,36,360247,2,0,Not Distracted
39932,36,360240,2,0,Not Distracted
39933,36,360248,2,0,Not Distracted
39934,36,360251,2,0,Not Distracted
39935,36,360232,2,0,Not Distracted
39936,36,360230,2,0,Not Distracted
39937,36,360229,2,0,Not Distracted
39938,36,360160,2,0,Not Distracted
39939,36,360159,2,0,Not Distracted
39940,36,360171,2,0,Not Distracted
39941,36,360179,2,0,Not Distracted
39942,36,360158,2,0,Not Distracted
39943,36,360157,2,0,Not Distracted
39944,36,360151,2,0,Not Distracted
39945,36,360149,2,0,Not Distracted
39946,36,360147,2,0,Not Distracted
39947,36,360203,2,0,Not Distracted
39948,36,360202,2,0,Not Distracted
39949,36,360200,2,0,Not Distracted
39950,36,360194,2,0,Not Distracted
39951,36,360192,2,0,Not Distracted
39952,36,360190,2,0,Not Distracted
39953,36,360189,2,0,Not Distracted
39954,36,360188,2,0,Not Distracted
39955,36,360187,2,0,Not Distracted
39956,36,360182,2,0,Not Distracted
39957,36,360001,2,0,Not Distracted
39958,36,360002,2,0,Not Distracted
39959,36,360020,2,0,Not Distracted
39960,36,360021,2,0,Not Distracted
39961,36,360022,2,0,Not Distracted
39962,36,360028,2,0,Not Distracted
39963,36,360029,2,0,Not Distracted
39964,36,360018,2,0,Not Distracted
39965,36,360016,2,0,Not Distracted
39966,36,360014,2,0,Not Distracted
39967,36,360010,2,0,Not Distracted
39968,36,360009,2,0,Not Distracted
39969,36,360252,2,0,Not Distracted
39970,36,360524,2,0,Not Distracted
39971,36,360527,2,0,Not Distracted
39972,36,360530,2,0,Not Distracted
